Transformer Networks of Human Conceptual Knowledge	R1422275
Induced Worry Increases Risk Aversion in Patients with Generalized Anxiety	R1422288
The interplay between control processes and feature relevance: Evidence from dual task methodology	R1422304
Self-interest is overestimated: Two successful pre-registered replications and extensions of Miller and Ratner (1998)	R1422320
Analyzing Gaze and Hand Movement Patterns in Leader-Follower Interactions During a Time-Continuous Cooperative Manipulation Task	R1422337
Math matters during a pandemic: A novel, brief educational intervention combats whole number bias to improve health decision-making and predicts COVID-19 risk perceptions and worry across 10 days	R1422353
Perceptual decision-making regarding phylogenetically salient stimuli	R1422368
The value of non-instrumental information in anxiety: insights from a resource-rational model of planning	R1422380
REGULATORY FOCUS AND CONDOM USE BELIEFS 1 Condom Use Beliefs Differ According to Regulatory Focus in Sexuality: A Multi-Method Study in Portugal and Spain	R1422394
A Rational Account of the Repulsion Effect	R1422403
EMOTION REGULATION AND GLOBAL CLIMATE CHANGE 1 A conceptual framework for emotion regulation and global climate change solutions	R1422416
Unwanted variability in child welfare decision-making: An empirical investigation	R1422433
The evil of banality: When choosing between the mundane feels like choosing between the worst	R1422448
Training Decision Making in Sports Using Virtual Reality: A Systematic Review	R1422459
THIS IS A PROVISIONAL VERSION OF THE MANUSCRIPT Value Projection. Humans perception of a humanoid robot in moral contexts	R1422470
Psychological Electoral Neighbourhood Effects	R1422481
A reinforcement-learning meta-control architecture based on the dual-process theory of moral decision-making	R1422493
Epistemic Network Analysis for Semi-Structured Interviews and Other Continuous Narratives: Challenges and Insights	R1422503
Variability and accessibility of information guide gaze dynamics in decision-making	R1422519
Modeling Distracted Performance	R1422535
GENERALIZATION OF SOCIAL INFLUENCE EFFECTS ON VALUATION	R1422548
Think Indifferent: On the Perils Of Scientific Deliberation, Without Attention For Critical Evaluation	R1422561
Grounding Motivation for Behaviour Change	R1422581
Title: Using the precaution adoption process model to understand decision-making about the COVID-19 booster vaccine in England Short title: Understanding decision-making about COVID-19 booster vaccination	R1422604
Modeling Moral Decision-Making: A Sigmoid-Based Framework for Conative and Inhibitory Forces	R1422623
Habituation reflects optimal exploration over noisy perceptual samples	R1422637
Jurors' Expectations and Decision-Making: Revisiting the CSI Effect	R1422657
Risk Decision-Making Patterns in Suicidal, Non-Suicidal, and Combined types of Self-Injurious Individuals	R1422674
Who is more willing to engage in social rejection? The roles of self-esteem, rejection sensitivity, and negative affect in social rejection decisions	R1422694
Predicting graded dishabituation using perceptual stimulus embeddings in a rational learning model	R1422707
Preprint for a manuscript currently under revision at Psychonomic Bulletin & Review. This preprint will be replaced by the final version in winter 2024. Please check PsyArXiv and cite the latest version. IDENTIFYING COGNITIVE PROCESSES IN QUANTITATIVE JUDGMENTS 1 Identifying Similarity-and Rule-Based Processes in Quantitative Judgments: A Multi-Method Approach Combining Cognitive Modeling and Eye Tracking	R1422719
Value network engagement and effects of memory-related processing during encoding and retrieval of value	R1422731
Speak Last and Step-by-Step: The Effect of Order and Response Mode on Legal Decisions	R1422746
COGNITIVE LOAD AND EMOTIONAL INVOLVEMENT	R1422765
Reinforcement learning is positively associated with anhedonia symptoms	R1422782
Repeated Risky Choices Become More Consistent with Themselves but not Expected Value, with No Effect of Trial Order	R1422794
Think twice: Re-assessing confidence improves visual metacognition	R1422805
Demonstrating the Impact of Prior Knowledge in Risky Choice	R1422813
Title How to experimentally induce fear of movement-related pain and measure psychophysiological and behavioral reactions as a proxy -a scoping review	R1422824
Perceptions of Science, Science Communication, and Climate Change Attitudes in 68 Countries The TISP Dataset	R1422839
FOLLOWING YOUR GROUP OR YOUR MORALS? 1 Following your group or your morals? The in-group promotes immoral behavior while the out-group buffers against it	R1422852
A core component of psychological therapy causes adaptive changes in computational learning mechanisms	R1422868
Me, my brain and I: a framework for neuroscience curriculum fostering research-practice partnership between scientists and educators	R1422879
Conversational User Interfaces: Explanations and Interactivity Positively Influence Advice Taking from Generative Artificial Intelligence	R1422892
Knowing whom to learn from: individual differences in metacognition and weighting of social information	R1422908
How neurons, norms, and institutions shape group cooperation	R1422925
Undergoing medical treatment legitimizes illness: An experimental study of medical treatment as a costly signal of need. Authors	R1422940
Beyond Words: The Impact of Eye-gaze Sharing on Collaboration and Cognitive Load	R1422954
Neurophysiological and Emotional Influences on Team Communication and Metacognitive Cyber Situational Awareness During a Cyber Engineering Exercise	R1422969
Running head: REFLECTION EFFECT IN MEMORY-BASED DECISIONS 1 The reflection effect in memory-based decisions	R1422983
Impulsivity relates to multi-trial choice strategy in probabilistic reversal learning	R1422995
The missing link between response selection and execution in language production	R1423009
Individual differences in speed-accuracy trade-off drive human group dynamics	R1423023
Attraction to similar options: the Gestalt law of proximity is related to the attraction effect	R1423034
PRESCRIBED OPTIMISM, OVEROPTIMISM, OR NEITHER? 1 Do People Prescribe Optimism, Overoptimism, or Neither?	R1423045
Rage in video gaming, characteristics of loss of control among gamers: A qualitative study	R1423054
Perceptual decision-making in children: Age-related differences and EEG correlates	R1423064
Risk communication in tables vs. text: a Registered Report randomised trial on 'fact boxes'	R1423079
Hypotheses about the relationship of cognition with psychopathology should be tested by embedding them into empirical priors	R1423089
INTEGRATING SOURCE SEARCH IN INFORMATION BOARDS How Do People Search Information on Content and Sources? Integrating Source Search in Information Boards	R1423098
Optimal Metacognitive Decision Strategies in Signal Detection Theory	R1423114
Social context matters -Characterizing adolescent cooperation strategies when perceiving the other as a peer versus computer partner	R1423129
Examinations of Biases by Model Misspecification and Parameter Reliability of Reinforcement Learning Models	R1423148
Goal Conflict When Making Decisions for Others	R1423165
The Competition Dynamics of Approach and Avoidance Motivations Following Interpersonal Transgression	R1423180
Attentional Biases Associated with Individual Differences in Disgust Sensitivity: An Eye Tracking Study	R1423188
Altered decision-making under uncertainty in unmedicated mood and anxiety disorders	R1423194
Model-free RL or action sequences?	R1423204
Age-dependent Changes in Intuitive and Deliberative Cooperation	R1423217
The cognition/metacognition tradeoff	R1423235
Representing and Predicting Everyday Behavior	R1423249
Heuristics in risky decision-making relate to preferential representation of information	R1423262
Eye placement bias is remarkably robust	R1423271
Assessing model-based inferences in decision making with single-trial response time decomposition	R1423277
The number of chances affects motor decision-making under risk	R1423287
Working memory flips the direction of serial bias through memory-based decision	R1423296
Title: Use the best, ignore the rest: How heuristics allow to tell a lie from the truth	R1423303
A signal detection perspective on error and unfairness detection as a critical aspect of human oversight of AI-based systems	R1423311
Improving the reliability and validity of the IAT with a dynamic model driven by similarity	R1423323
People are at least as good at optimizing reward rate under equivalent fixed-trial compared to fixed-time conditions	R1423336
Seeking Security or Seeking Pleasure in Sexual Behavior? Examining How Individual Motives Shape Condom Use Attitudes	R1423348
Running head: Extending decision-making dynamics 1 From single decisions to long-term choice patterns: Extending the dynamics of decision-making	R1423362
Thinking more or thinking differently? Using drift-diffusion modeling to illuminate why accuracy prompts decrease misinformation sharing	R1423373
A cost-benefit framework for prosocial motivationadvantages and challenges	R1423388
Five degrees of (non)sense: Investigating the connection between bullshit receptivity and susceptibility to semantic illusions	R1423404
The Value of Progress Feedback in Effort-based Decision-making	R1423420
The Effects of Social Communication Dynamics on Opinion Change	R1423438
Dispositional Cognitive Effort Investment and Behavioral Demand Avoidance: Are They Related?	R1423456
Dynamic Weighting of Time-varying Visual and Auditory Evidence during Multisensory Decision-making	R1423471
Workplace Accommodations for Employees with Disabilities: A Multilevel Model of Employer Decision-Making 1	R1423485
The Spatiotemporal Gradient of Intrusion Errors in Continuous Outcome Source Memory: Source Retrieval is Affected by both Guessing and Intrusions	R1423500
People underestimate the errors by algorithms for credit scoring and recidivism but tolerate even fewer errors: A representative study in Germany PREPRINT -NOT PEER REVIEWED	R1423515
Computational models of subjective feelings in psychiatry	R1423538
Capture the dynamic tradeoffs dishonesty with mouse tracking MORAL BY DEFAULT? THE DYNAMIC TRADEOFFS BETWEEN HONESTY AND SELF-INTEREST	R1423558
The cost of anonymity in the sharing economy: Consumers distrust and avoid sellers without profile photos	R1423575
Primary health professionals' beliefs, experiences, and willingness to treat minor attracted persons	R1423594
A sequential sampling account of semantic relatedness decisions	R1423604
Children hold an intuitive economic theory of diminishing marginal utility	R1423612
The Factor Structure of Cognitive Reflection, Numeracy, and Fluid intelligence. The evidence from the Polish adaptation of the Verbal CRT	R1423623
Recommendations for defining treatment outcomes in major psychiatric disorders leveraging real-world data	R1423641
Political Neuroscience: Understanding How the Brain Makes Political Decisions	R1423653
A Computational Model of Non-optimal Suspiciousness in the Minnesota Trust Game	R1423671
Catecholaminergic modulation of the cost of cognitive control in healthy older adults	R1423682
The Role of Goal-Directed and Habitual Processes in Food Consumption Under Stress After Outcome Devaluation with Taste Aversion	R1423701
Overcoming learning traps with summative feedback	R1423716
Increasing response vigour under time pressure as a transdiagnostic marker of eating disorders	R1423733
Prioritization of social content for episodic memory-guided decisions	R1423748
Algorithmic Discrimination Causes Less Moral Outrage than Human Discrimination 1 In press at Journal of Experimental Psychology: General Algorithmic Discrimination Causes Less Moral Outrage than Human Discrimination	R1423763
Evolution of human intelligence: Psychological Science for a Better World	R1423782
Self-Distancing Regulates the Effect of Incidental Anger (vs. Fear) on Affective Decision-Making Under Uncertainty	R1423798
Racing Against The Clock: Evidence-Based Vs. Time-Based Decisions	R1423809
The Moral Standing of Animals: Towards a Psychology of Speciesism	R1423818
This preprint (version 1) is currently under review and has not yet been peer reviewed. Tracking Accuracy of Strategic Intelligence Forecasts: Findings from a Long-Term Canadian Study Running title: Tracking Accuracy	R1423831
Cognitive strategy use selectively changes temporal context effects in risky monetary decision-making	R1423846
Title: Complex decision-making under stress: shallower search and impaired decision quality	R1423863
Protocol for measuring the benefits of exergames on executive functions under depression through a randomized multi-arm controlled experiment	R1423872
Lay beliefs about the controllability of everyday mental states	R1423886
Worth the wait: Children trade off delay and reward in self-and other-benefiting decisions	R1423900
Leveraging Math Cognition to Combat Health Innumeracy	R1423914
Running head: JUDGMENTS OF INFORMATION QUALITY The Effect of Source Reliability and Information Credibility on Judgments of Information Quality in Intelligence Analysis	R1423936
How social norms emerge: the interindividual actor-critic	R1423952
Asymmetric Anticipatory Emotions Underlie Risk and Time Preferences Running Head: "Asymmetric Anticipatory Emotions"	R1423966
RUNNING HEAD: COST-BENEFIT ANALYSIS IN PHYSICAL EFFORT EXPENDITURE Cost-benefit analysis in physical effort expenditure: An electrophysiological	R1423977
Challenging the Bayesian confidence hypothesis in perceptual decision making	R1423987
IDENTIFYING RESOURCE-RATIONAL HEURISTICS	R1423999
Dynamic computational phenotyping of human cognition	R1424016
How do stress and social closeness impact prosocial behavior?	R1424030
Moderators of relative confidence calibration: A meta-analysis of the across-subject relationship between confidence and accuracy	R1424046
When a gain becomes a loss: The effect of wealth predictions on financial decisions	R1424060
Illusions of Confidence in Artificial Systems	R1424078
REPRESENTATIONAL STRUCTURE OF THE SELF	R1424090
Moral Judgements of Fairness-Related Actions are Flexibly Updated to Account for Contextual Information	R1424106
Center of Attention: Spatial Position Affects Quantity Judgments and Product Preference	R1424120
Play-based interventions to support social and communication development in autistic children aged 2-8 years: A scoping review	R1424137
Selective Engagement of Cognitive Resources Fail to Account for Age-Related Positive Skew Bias	R1424151
A confidence framing effect: Flexible use of evidence in metacognitive monitoring	R1424165
Confidence of others trumps confidence of self in social information use	R1424177
Poor but not by choice(s)	R1424186
Objective Numeracy Exacerbates Framing Effects from Decision-Making Under Political Risk	R1424194
The Neural Mechanisms of Strategic Decision Making	R1424213
Example of a Spiritual Contagion Effect Previous Research	R1424229
Running head: PROSOCIAL COGNITIVE PROCESSES CU TRAITS 1 Cognitive mechanisms underlying prosocial decision making in callous-unemotional traits	R1424241
A Bayesian Model of Social Influence under Risk and Uncertainty	R1424251
How Wisdom Engages the Possible	R1424263
Characterizing the time course of decision-making in change detection	R1424276
Decision Fatigue and Heuristic Analyst Forecasts *	R1424292
Status, rivalry and admiration-seeking in narcissism and depression: a behavioral study	R1424304
Extreme Outcomes and their Neighbours 1 Living near the edge: How extreme outcomes and their neighbours drive risky choice	R1424318
Time-variant gain in noise but not signal in drift-diffusion model leads to slower error decisions	R1424330
Anxiety selectively increases information-seeking in response to large changes	R1424341
Valence biases in reinforcement learning shift across adolescence and modulate subsequent memory	R1424356
SELF-CONTROL AS VALUATION 1 RUNNING HEAD: SELF-CONTROL AS VALUATION Self-Control as Value-Based Choice	R1424369
Revisiting the connection between Luce's Choice Axiom and Signal Detection Theory: Application to visual memory	R1424387
Local predictive context accelerates evidence accumulation during semantic priming: a drift-diffusion approach	R1424399
Intertemporal Choice	R1424408
Running head: INTERACTIVE COMPETITION IN DECISION-MAKING 1 Equal Evidence Perceptual Tasks Suggest a Key Role for Interactive Competition in Decision-Making	R1424424
Latent subdimensions of anxiety and depression differentially influence exertion of effort in pursuit of reward versus avoidance of threat	R1424440
Self-Reported Mind Wandering Reflects Executive Control And Selective Attention	R1424451
Concurrent motor sequence learning and choice preference formation during repetitive action-and stimulus-selections	R1424461
Dissecting the links between reward and loss, decision-making, and self-reported affect using a computational approach	R1424473
Acute isolation is associated with increased reward responsiveness in human adolescents	R1424488
DIVIDING UP THE PIE: ATTENTION ALLOCATION	R1424502
Language disorders in patients with striatal lesions: deciphering the role of the striatum in language performance	R1424517
When does empathy feel good?	R1424529
SHORT TITLE: Risky decision-making and nonsuicidal self-injury Risky decision-making and nonsuicidal self-injury among university students: Examining the role of criticism feedback	R1424543
The construction and use of cognitive maps in model-based control	R1424560
Neural evidence for age-related deficits in the representation of state spaces	R1424576
Differences in Learning Across the Lifespan Emerge via Resource-Rational Computations	R1424590
Dominance desires predicting conspiracy beliefs and Trump support in the 2016 US election. Author Note	R1424600
What can evidence accumulation modelling tell us about human social cognition?	R1424610
Request-a-bet sports betting products indicate patterns of bettor preference and bookmaker profits	R1424623
Running head: DISHONESTY BELIEFS 1 Pre-print Working paper posted prior to peer review (June 2024). Beliefs versus Reality: People Overestimate the Actual Dishonesty of Others	R1424634
EEG-based identification of evidence accumulation stages in decision making	R1424644
Obtaining Stable Predicted Distributions of Response Times and Decision Outcomes for the Circular Diffusion Model	R1424656
VEIL-OF-IGNORANCE & RESOURCE ALLOCATION DURING COVID-19	R1424668
Incremental validity of decision-making styles in predicting work-related outcomes	R1424675
"I care about winning some but losing none!"-Attentional mechanism of mutable-hidden zero effect in economic choices	R1424686
The "partial innocence" effect: False guilty pleas to partially unethical behaviors	R1424706
How Adolescents Learn to Build Social Bonds: A Developmental Computational Account of Social Explore-Exploit Decision Making	R1424721
Belief in Conspiracy Theories is associated with decreased adaptive learning to contingency volatility	R1424728
The role of reinforcement learning in shaping the decision policy in methamphetamine use disorders	R1424739
Bayesian Decision-Making Under Uncertainty in Borderline Personality Disorder	R1424752
Decision Making in Autism: A Narrative Review	R1424761
Memory for Rewards Guides Retrieval	R1424778
Forced Choice for Response Style Bias Forced Choice to Overcome the Cross-Cultural Response Style Bias Problem	R1424794
How Decisions and the Desire for Coherency Shape Subjective Preferences Over Time	R1424809
Emotional Weight Theory: Organic and Artificial Memory Evolution	R1424825
Distinct Biases Shape Perceptual Inference Dynamics Along The Autism-Psychosis Spectra	R1424835
Prevention selection for ADM versus MBCT 1 The development and internal evaluation of a predictive model to identify for whom Mindfulness-Based Cognitive Therapy (MBCT) offers superior relapse prevention for recurrent depression versus maintenance antidepressant medication	R1424852
Defaults versus framing: Revisiting Default Effect and Framing Effect with a replication and extension of Johnson and Goldstein (2003) and Johnson, Bellman, and Lohse (2002)	R1424871
Designing Graphs for Decision-Makers	R1424885
File Drawer Report: A Preliminary Test of Video-Mediated Severe Weather Exposure and Note on the Potential Role of Mindfulness in Decreasing Storm-Associated Negative Affect	R1424895
Is the core function of orbitofrontal cortex to signal values or make predictions?	R1424910
Confronting bias in judging: A framework for addressing psychological biases in decision making	R1424925
AUTOMATION-AIDED FACE MATCHING 1 Benchmarking Automation-Aided Performance in a Forensic Face Matching Task	R1424937
Please refer to published version in Nature Communications	R1424944
Probability Discounting and Adherence to Preventive Behaviors During the COVID-19 Pandemic	R1424951
Autonomy and the Folk Concept of Valid Consent	R1424965
Running head: Moral foundations questionnaire, revised Reanalyzing the factor structure of the Moral Foundations Questionnaire	R1424976
Overconfidence in financial knowledge associated with financial risk tolerance in older adults	R1424994
Suprathreshold perceptual decisions constrain models of confidence	R1425013
It's new, but is it good? How generalization and uncertainty guide the exploration of novel options	R1425033
Should I stay or should I go? Evidence accumulation drives decision making in human drivers	R1425051
IMPACT OF FEEDBACK ON PERCEPTION AND METACOGNITION	R1425062
Biased evaluation of incriminating and exonerating (non)evidence	R1425072
Fear From Afar, Not So Risky After All: Distancing Moderates the Relationship Between Fear and Risk Taking	R1425085
Psychological, social, and health-related factors predict risk for financial exploitation Authors	R1425106
Enforcement Policies: Inspection Frequency vs. Punishment Severity	R1425127
Advance Medical Decision-Making Differs Across First-and Third-Person Perspectives	R1425136
Goal-directed and habitual decision making under stress in Gambling Disorder: an fMRI study	R1425151
Running Head: PATTERN SIMILARITY RELATES TO TRUST BIAS	R1425169
Think fast! The implications of emphasizing urgency in decision-making	R1425177
More than just a phase: adolescence as a window into how the brain generates behavior	R1425193
Intention and foresight in deliberate actions: An ERP study	R1425205
Measuring feelings about choices and risks: The Berlin Emotional Responses to Risk Instrument (BERRI)	R1425213
Transitive Mate Preferences	R1425223
Running Head: CONTRAST EFFECTS IN LEGAL DECISIONS 1 A Social Judgment? Extralegal Contrast Effects in Hypothetical Legal Decision Making	R1425236
Structured Action Preparation during Visuomotor Decision-making	R1425250
Novelty and uncertainty differentially drive exploration across development	R1425261
Regional brain structure at the intersec�on of novelty-seeking trait and anxiety	R1425270
Is Zero Void? Attentional Mechanism of Hidden-zero Effect in Risky Decision-making	R1425282
What mechanisms mediate prior probability effects on rapid-choice decision-making?	R1425298
Speakers' Choice of Frame Reveals Little About Their Trait Emotions but More About Their Preferences and Risk Perception	R1425310
Quantifying the benefits of using decision models with response time and accuracy data	R1425322
Reward processing and reinforcement learning: from adolescence to aging	R1425337
Advanced Age Predicted Increased Susceptibility to Attribute, Goal, and Risky Choice Framing in Negative Frame Valences Version 2	R1425353
Developmental Cognitive Neuroscience	R1425363
A general integrative neurocognitive modeling framework to jointly describe EEG and decision-making on single trials	R1425373
Honesty Pledges for the Behaviorally-based Regulation of Dishonesty	R1425389
Integrating Theory-Based and Data-Driven Methods to Case Conceptualization: A Functional Analysis Approach with Ecological Momentary Assessment	R1425405
Investigating (Sequential) Unit Asking: An Unsuccessful Quest for Scope Sensitivity in Willingness to Donate Judgements	R1425420
A personal financial risk assessment intervention decreases investment fraud susceptibility in older adults	R1425430
Domestic dogs' gaze and behaviour in 2-alternative choice tasks	R1425442
Multimetric behavioral profile and psychological traits	R1425457
Trust in Human-bot Teaming: Applications of the Judge Advisor System	R1425473
Anhedonic Traits Do Not Impair Performance in a 3-Arm Bandit Task	R1425483
A Network of Reasoning	R1425496
Outcome context-dependence is not WEIRD: Comparing reinforcement-and description-based economic preferences worldwide	R1425511
SPEEDED DECISION-MAKING AND TELEOLOGY	R1425524
A Semi-Integrative Approach to Understanding and Intervening on False News Sharing	R1425538
THREAT OF INEQUALITY AND PREFERENCE FOR ALGORITHMS	R1425559
Bayesian Analysis of Processed Information in Decision Making Experiments	R1425573
Probability range and distortion 1 RUNNING HEAD: PROBABILITY RANGE AND DISTORTION Probability range and probability distortion in a gambling task	R1425587
Running head: FACIAL CUES IN SOCIAL DECISION-MAKING 1 Explaining the persistent influence of facial cues in social decision-making	R1425597
AI-Assisted Decision-Making: A Cognitive Modeling Approach to Infer Latent Reliance Strategies	R1425612
The baking of preferences throughout the high school *	R1425627
What the hand in motion reveals about reading: Children's decision making processes in a paired associate learning task	R1425642
D R A F T	R1425655
Reasoning supports utilitarian resolutions to moral dilemmas across diverse measures	R1425669
Four Failures to Demonstrate that Scarcity Magnifies Preference for Familiarity	R1425686
Electron Observer Theory: A Neuroscientific Approach to the Mind-Body Problem and Measurement Problem	R1425703
Internal Manipulation of Perceptual Representations in Human Flexible Cognition: A Computational Model	R1425717
Ethical Choice Reversals	R1425733
Enhanced self-reported affect and prosocial behaviour without differential physiological responses in mirror-sensory synesthesia	R1425747
On the convergent validity of risk sensitivity measures	R1425758
Replicable evidence for uncalculating cooperation as a signal of trustworthiness	R1425769
People balance joint reward, fairness and complexity to develop social norms in a two-player game	R1425782
Information-seeking in the brain	R1425797
A computational perspective to affect generation in perceptual decisions	R1425810
SUBGROUPS AND OUTCOMES IN EATING DISORDERS TREATMENT	R1425819
Webcam-based online eye-tracking for behavioral research	R1425825
Goal-directed behaviour is associated with decreased temporal discounting	R1425835
Decision Making Under Extinction Risk	R1425852
Insensitivity to how our actions affect others drives inflated selfevaluations during interactions which involve both shared and conflicting goals. Authors	R1425867
The interplay of emotional and social conceptual processes during moral reasoning in frontotemporal dementia -a role for the uncinate fasciculus	R1425883
Transcranial direct current stimulation alleviates the negative impact of short-and longterm social exclusion on intertemporal decision-making	R1425896
Do model-based and model-free reinforcement learning correspond to goal-directed and habitual actions, respectively? A systematic review	R1425908
Multi-Round Trust Game quantifies inter-individual differences in Social Exchange from Adolescence to Adulthood	R1425927
Breaking reality's constraints on motivated cognition	R1425944
Running head: PUPILLOMETRY UNDER TEMPORAL UNCERTAINTY Pupillometric evidence for a temporal expectations-based account of persistence under temporal uncertainty	R1425958
Stereotypes Disrupt Probabilistic Category Learning	R1425987
Running head: RISK LEARNING IN DESCRIPTION AND EXPERIENCE	R1426003
Heuristics for meta-planning from a normative model of information search	R1426019
The unpredictable Buridan's ass: Failure to predict decisions in a trivial decision-making task Kodi B. Arfer (http://arfer.net)	R1426034
Dynamic and distributional properties of prices	R1426045
CALIBRATING EXPLORE-EXPLOIT DECISIONS	R1426056
BEHAVIORAL PATTERNS OF MORAL JUDGMENT	R1426070
NEW PREFACE AND VERSION CONTROL NOTES	R1426082
The role of asymmetric information in making decisions under uncertainty	R1426097
Illusory Implications: Mere exposure to ideas can induce beliefs	R1426109
Testing the Waters: An Investigation of the Impact of Hot Tubbing on Experts from Referral through Testimony	R1426125
Cognitive Ability and Voting Behaviour in the 2016 UK Referendum on European Union Membership	R1426139
Moral Decision-making, Empathy, Personal Distress, Resilience and Action and Outcome Aversion of Medical Professionals Performing Invasive Procedures 1 Moral Decision-making, Empathy, Personal Distress, Resilience and Action and Outcome Aversion of Medical Professionals Performing Invasive Procedures	R1426155
IN PRESS in PLOS Computational Biology Avoiding costly mistakes in groups: The evolution of error management in collective decision making	R1426170
SUNK-COSTS IN COG. EFFORT 1 Throwing good effort after bad: Evidence for a sunk-cost effect in cognitive effort-based decision-making	R1426178
Attracting Prospective STEM Teachers Using Realistic Job Previews: A Mixed Methods Study	R1426189
Just-in-time, but still planned: Lessons learned from speeding up the development and implementation of an intervention to promote COVID-19 vaccination in university students Authors	R1426202
Building momentum: A computational account of persistence toward long-term goals	R1426222
Free ranking vs. rank-choosing: New insights on the conjunction fallacy	R1426232
Aging, Uncertainty, and Decision Making-A Review	R1426241
COMPARING TRUST PROCESSES BETWEEN HUMANS AND SYSTEMS	R1426257
Transcranial direct current stimulation above the medial prefrontal cortex facilitates decision-making following periods of low outcome controllability	R1426277
The influence of movement on perceptions of aliveness: a replication and extension of Goldberg & Thompson-Schill (2009)	R1426294
A Circular Diffusion Model of Continuous-Outcome Source Memory Retrieval: Contrasting Continuous and Threshold Accounts	R1426308
The Effect of Individual and Group Punishment on Individual and Group-Based Dishonesty	R1426326
Humans depart from optimal computational models of socially interactive decision-making under partial information	R1426340
Revealing the impact of expertise on human planning with a two-player board game	R1426358
Embodied Digital Technologies: First insights in the Social and Legal Perception of Robots and Users of Prostheses	R1426377
The effect of attitudes towards individuals with sexual convictions on professional and student risk judgments	R1426394
Biased Misinforma.on Distorts Beliefs	R1426410
Salience by Competitive and Recurrent Interactions: Bridging Neural Spiking and Computation in Visual Attention	R1426429
Inconsistencies in repeated refugee status decisions	R1426441
An Update on Monitoring, Control, and Repair in Language Production	R1426458
Running head: NEURAL CORRELATES OF CONSTRUAL IN ECONOMIC DECISIONS 1 Neurological and Behavioural Correlates of Construal in Economic Decision-Making Under Cognitive Load	R1426473
Superhuman Artificial Intelligence Can Improve Human Decision Making by Increasing Novelty	R1426485
Body appearance values modulate risk aversion in eating restriction	R1426499
Memory precision and age differentially predict the use of decision-making strategies across the lifespan	R1426515
Audiovisual Decision-Making and Sensory Evidence Weighting in Young Adults with ADHDlike Traits	R1426527
Social distance: a comparison between the screen and virtual environments	R1426536
Gamification of Two Alternative Forced Choice: Validation based on Drift Diffusion Model and Individual Differences	R1426545
We thank Guyan Sloane for his help with coding	R1426558
People Adjust Recency Adaptively to Environment Structure	R1426572
Affective bias through the lens of Signal Detection Theory	R1426579
Running head: PSYCHOLOGY OF RISK MANAGEMENT	R1426595
Separating random and deterministic sources of computational noise in explore-exploit decisions	R1426608
Affective basis of Judgment-Behavior Discrepancy in Virtual Experiences of Moral Dilemmas	R1426623
Running head: MINDFULNESS, ESCALATION AND THE SUNK-COST BIAS	R1426637
EZ-CDM for modeling continuous decisions by everyone! Fast, simple, robust, and accurate estimation of circular diffusion model parameters	R1426649
Normative principles for decision-making in natural environments	R1426665
Running head: INTERGENERATIONAL PROBABILITY DISCOUNTING The Probabilistic Price of Life Across Time: Generational and Probabilistic Distance Render a Life Today Worth More than Ten Tomorrow	R1426681
Title: A Reinforcement Learning and Decision-Making framework for understanding Mental Disorders	R1426695
The Standard Relationship Between Choice Frequency and Choice Time is Violated in Multi-Attribute Preferential Choice	R1426710
Meta-control across the lifespan	R1426723
Understanding, trusting, and applying scientific insights to improve your health: A latent profile analysis approach	R1426744
Behavioural and neural indices of perceptual decision-making in autistic children during visual motion tasks	R1426760
THE SOCIAL IOWA GAMBLING TASK (S-IGT)	R1426771
Running head: MODELS OF DEFERRED DECISION MAKING Choice Deferral in Risky Decision Making: Using Cognitive Models to Understand Information Sampling Strategies	R1426786
Why We Obey: From Animal Dominance to Affective Coherence	R1426800
Running head: Motivational effects on empathic choices Motivational effects on empathic choices	R1426809
Expertise Determines the Frequency and Accuracy of Contributions in Sequential Collaboration	R1426818
On the computational principles underlying human exploration	R1426831
Short title: What Moderates the E-PID-Diet Association? Do Nutrition Knowledge, Food Preferences, and Habit Strength Moderate the Association between Preference for Intuition and Deliberation in Eating Decision-Making and Dietary Intake?	R1426848
GENDER ROLES AND DOMESTIC VIOLENCE PROSECUTION	R1426859
Narrative Expectations in Financial Forecasting	R1426874
Running Head: MISCOMMUNICATION An Evaluation of Listener Comprehension Indecision and Cognitive Effort When Unresolvable Ambiguity Leads to Miscommunication	R1426889
Enhancing workplace well-being through reappraisal in a nationwide field experiment	R1426902
BRIDGING THE GAP ON THE BRIDGE 1 Bridging the Gap on the Bridge: Seafarers' Tasks and Decision-Making with DSS in Energy-Efficient Route Planning	R1426916
Assessing the Impact of Differing Perspectives in Advice-Taking Behavior	R1426928
Modeling Decision-Making in Schizophrenia: Associations Between Computationally Derived Risk Propensity and Self-Reported Risk Perception	R1426944
Journal Data Sharing Policies and Statistical Reporting Inconsistencies in Psychology	R1426956
The rise and fall of memories: Temporal dynamics of visual working memory	R1426966
A Case for Cognitive Models in Visualization Research Position paper	R1426983
A Depression-Risk Mental Pattern Identified by Hidden Markov Model in Undergraduates	R1426996
The role of decision confidence in advice-taking and trust formation	R1427013
Identifying cultural differences in metacognition	R1427031
Tracking priors and their replacement: Mental dynamics of decision making in the number-line task 	R1427046
Competing Working Memory Contents: Perceptual over Semantic Prioritization and Voluntary Retrieval following Retro-Cueing	R1427061
Socially Motivated Self Control	R1427075
Discussing organ donation wishes	R1427091
A 3D Mixed Reality Visualization of Network Topology and Activity Results in Better Dyadic Cyber Team Communication and Cyber Situational Awareness	R1427106
Symptom Severity at Week Four of Cognitive Behavior Therapy Predicts Depression Remission	R1427115
